City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Metro,ID,2022-04-29 00:18:26,-5.1131,105.3067,76.26,89,99,3.4
293,Qaqortoq,GL,2022-04-29 00:18:26,60.7167,-46.0333,37.15,90,100,1.52
294,Riyadh,SA,2022-04-29 00:18:23,24.6877,46.7219,71.74,66,100,13.47
295,Harper,LR,2022-04-29 00:18:27,4.375,-7.7169,79.57,81,93,0.98
296,Ileza,RU,2022-04-29 00:18:27,61.0533,43.9002,22.95,84,46,5.26
297,Torrevieja,ES,2022-04-29 00:18:28,37.9787,-0.6822,60.03,74,100,1.99
298,Srednekolymsk,RU,2022-04-29 00:18:28,67.45,153.6833,20.26,84,96,7.18
299,Shache,CN,2022-04-29 00:18:29,38.4167,77.2406,58.6,25,22,6.15
300,Yulara,AU,2022-04-29 00:18:29,-25.2406,130.9889,73.24,40,100,14.97
301,Half Moon Bay,US,2022-04-29 00:18:30,37.4636,-122.4286,63.86,64,0,27.63
302,Shirokiy,RU,2022-04-29 00:18:30,49.758,129.523,48.07,40,14,11.77
303,Chhapar,IN,2022-04-29 00:18:30,27.8167,74.4,81.77,18,17,10.38
304,Ulladulla,AU,2022-04-29 00:18:31,-35.35,150.4667,72.77,63,4,7.27
305,Castro,BR,2022-04-29 00:18:31,-24.7911,-50.0119,63.32,91,67,3.94
306,Kenai,US,2022-04-29 00:18:32,60.5544,-151.2583,49.03,62,0,13.8
307,Dukat,RU,2022-04-29 00:14:56,62.55,155.55,27.19,90,100,11.97
308,Bhatkal,IN,2022-04-29 00:18:32,13.9667,74.5667,82.15,86,32,2.48
309,Asbestovskiy,RU,2022-04-29 00:18:33,57.7557,61.3967,32.63,79,48,10.45
310,Teya,RU,2022-04-29 00:18:34,60.3778,92.6267,40.86,98,95,6.62
311,Jaggayyapeta,IN,2022-04-29 00:18:34,16.9,80.1,83.7,67,86,5.37
312,Okhotsk,RU,2022-04-29 00:18:35,59.3833,143.3,31.33,70,100,17.6
313,Asau,RO,2022-04-29 00:18:35,46.4333,26.4,48.96,100,100,5.23
314,Karratha,AU,2022-04-29 00:18:36,-20.7377,116.8463,72.93,80,100,13.69
315,Mosquera,CO,2022-04-29 00:16:23,4.7059,-74.2302,53.69,100,75,2.3
316,Lubango,AO,2022-04-29 00:18:36,-14.9172,13.4925,60.82,66,10,3.31
317,Dawlatabad,AF,2022-04-29 00:18:36,36.4141,64.9053,72.97,33,87,6.13
318,Lasa,IT,2022-04-29 00:18:37,46.6166,10.7002,49.08,68,3,2.26
319,Vao,NC,2022-04-29 00:18:38,-22.6667,167.4833,73.89,74,100,22.41
320,San Cristobal,VE,2022-04-29 00:18:38,7.7669,-72.225,73.58,91,99,0.29
321,Saint-Michel-Des-Saints,CA,2022-04-29 00:18:39,46.6834,-73.9159,35.94,62,34,12.62
322,Kalakamati,BW,2022-04-29 00:18:39,-20.5929,27.3121,55.17,69,0,6.55
323,Camocim,BR,2022-04-29 00:18:40,-2.9022,-40.8411,77.65,88,87,8.23
324,Ornskoldsvik,SE,2022-04-29 00:14:58,63.2909,18.7153,27.55,74,69,5.75
325,Xining,CN,2022-04-29 00:14:52,36.6167,101.7667,41.47,82,99,4.79
326,Cortez,US,2022-04-29 00:18:46,37.3489,-108.5859,70.56,11,0,13.8
327,Matadi,CD,2022-04-29 00:18:46,-5.8167,13.45,75.85,97,100,2.53
328,Glencoe,ZA,2022-04-29 00:18:47,-28.1783,30.147,46.33,64,0,1.77
329,Krasnokamensk,RU,2022-04-29 00:18:47,50.0979,118.0369,39.27,43,53,6.4
330,Qandala,SO,2022-04-29 00:17:27,11.472,49.8728,84.22,71,47,3.76
331,Viamao,BR,2022-04-29 00:18:48,-30.0811,-51.0233,63.41,96,75,5.75
332,Alta Floresta,BR,2022-04-29 00:18:48,-9.8756,-56.0861,75.04,76,46,3.47
333,Bilsanda,IN,2022-04-29 00:18:48,28.25,79.95,79.77,19,0,6.42
334,Lakselv,NO,2022-04-29 00:18:49,70.0513,24.9718,22.82,86,100,4.61
335,Vostok,RU,2022-04-29 00:18:49,46.4856,135.8833,42.58,32,0,7.43
336,Nichinan,JP,2022-04-29 00:18:50,31.6,131.3667,67.68,95,100,13.56
337,Ugoofaaru,MV,2022-04-29 00:18:50,5.6667,73.0,84.51,69,77,2.73
338,Carauari,BR,2022-04-29 00:18:51,-4.8828,-66.8958,75.4,94,99,2.08
339,San Jose,US,2022-04-29 00:17:47,37.3394,-121.895,65.86,49,20,18.41
340,Ust-Tsilma,RU,2022-04-29 00:18:51,65.441,52.1498,23.83,88,19,8.3
341,Upernavik,GL,2022-04-29 00:18:52,72.7868,-56.1549,14.05,90,59,4.43
342,Plettenberg Bay,ZA,2022-04-29 00:18:53,-34.0527,23.3716,61.09,66,18,6.42
343,Severo-Yeniseyskiy,RU,2022-04-29 00:18:53,60.3725,93.0408,41.31,94,100,8.05
344,Sosnovo-Ozerskoye,RU,2022-04-29 00:18:53,52.5249,111.5418,35.01,39,77,10.87
345,Hegra,NO,2022-04-29 00:18:54,63.4644,11.114,36.41,93,100,9.22
346,Tazovskiy,RU,2022-04-29 00:18:54,67.4667,78.7,17.74,90,100,7.67
347,Saint George,US,2022-04-29 00:18:55,37.1041,-113.5841,82.99,4,0,20.71
348,Nabire,ID,2022-04-29 00:18:55,-3.3667,135.4833,82.83,70,88,1.99
349,Gloversville,US,2022-04-29 00:18:34,43.0528,-74.3438,45.28,48,0,13.8
350,Brumado,BR,2022-04-29 00:18:56,-14.2036,-41.6653,78.89,50,48,9.55
351,Bathsheba,BB,2022-04-29 00:18:56,13.2167,-59.5167,81.21,83,40,14.97
352,Luanda,AO,2022-04-29 00:18:57,-8.8368,13.2343,75.92,93,100,12.17
353,Port Hedland,AU,2022-04-29 00:18:57,-20.3167,118.5667,71.65,94,75,10.36
354,Yar-Sale,RU,2022-04-29 00:18:58,66.8333,70.8333,13.44,88,100,6.26
355,Lashio,MM,2022-04-29 00:18:58,22.9333,97.75,70.48,37,2,1.5
356,Buriti Bravo,BR,2022-04-29 00:18:59,-5.8372,-43.8336,75.22,80,73,2.39
357,Mareeba,AU,2022-04-29 00:19:00,-17.0,145.4333,78.44,74,78,6.11
358,Lyubech,UA,2022-04-29 00:19:00,51.7026,30.6569,35.06,70,69,3.62
359,Madimba,TZ,2022-04-29 00:19:01,-10.4,40.3333,73.96,82,98,13.85
360,Hamilton,US,2022-04-29 00:19:01,39.1834,-84.5333,60.44,51,100,8.05
361,Goure,NE,2022-04-29 00:19:02,13.9835,10.2704,86.02,16,69,3.83
362,Krasnoselkup,RU,2022-04-29 00:19:02,65.7,82.4667,25.75,96,100,15.12
363,Dunmore East,IE,2022-04-29 00:19:03,52.1514,-6.9861,45.68,72,100,3.4
364,Ambanja,MG,2022-04-29 00:19:03,-13.6833,48.45,75.4,91,86,1.77
365,Hasaki,JP,2022-04-29 00:19:04,35.7333,140.8333,63.0,77,91,15.05
366,Port Keats,AU,2022-04-29 00:19:04,-14.25,129.55,84.25,70,65,0.51
367,Sorong,ID,2022-04-29 00:19:10,-0.8833,131.25,78.64,84,100,6.67
368,Lufilufi,WS,2022-04-29 00:19:10,-13.8745,-171.5986,91.18,80,38,21.03
369,Killybegs,IE,2022-04-29 00:19:11,54.6333,-8.45,47.16,82,69,2.82
370,Doha,QA,2022-04-29 00:19:11,25.2867,51.5333,78.78,65,53,11.5
371,Acatlan,MX,2022-04-29 00:19:12,20.15,-98.45,63.52,64,28,6.24
372,Imbituba,BR,2022-04-29 00:19:12,-28.24,-48.6703,74.86,96,84,9.19
373,Maneadero,MX,2022-04-29 00:19:13,31.7167,-116.5667,63.1,69,1,4.0
374,Kavaratti,IN,2022-04-29 00:19:13,10.5669,72.642,84.6,75,64,5.66
375,Raudeberg,NO,2022-04-29 00:19:14,61.9875,5.1352,41.67,87,99,4.03
376,Ialibu,PG,2022-04-29 00:19:14,-6.2821,143.9935,62.64,82,98,2.35
377,Anadyr,RU,2022-04-29 00:19:15,64.75,177.4833,30.7,74,0,6.71
378,Saysain,PH,2022-04-29 00:19:15,14.5611,120.3925,86.09,71,100,11.07
379,Lagoa,PT,2022-04-29 00:19:16,39.05,-27.9833,62.65,87,99,23.17
380,Chuy,UY,2022-04-29 00:19:16,-33.6971,-53.4616,52.54,63,0,11.14
381,Praia Da Vitoria,PT,2022-04-29 00:19:17,38.7333,-27.0667,61.75,100,75,25.08
382,Caravelas,BR,2022-04-29 00:19:17,-17.7125,-39.2481,75.16,86,2,4.81
383,Shemonaikha,KZ,2022-04-29 00:19:18,50.6328,81.9056,49.14,59,1,5.26
384,Palmeira Das Missoes,BR,2022-04-29 00:19:18,-27.8994,-53.3136,64.71,97,97,7.54
385,Narsaq,GL,2022-04-29 00:19:18,60.9167,-46.05,46.62,80,100,2.1
386,Damnagar,IN,2022-04-29 00:19:19,21.7,71.5167,85.19,41,0,6.89
387,Miri,MY,2022-04-29 00:19:19,4.4148,114.0089,80.74,89,20,3.44
388,Victor Harbor,AU,2022-04-29 00:19:20,-35.5667,138.6167,66.0,81,100,1.01
389,Znamenskoye,RU,2022-04-29 00:19:21,57.1281,73.8282,59.11,51,100,10.09
390,Vladimiro-Aleksandrovskoye,RU,2022-04-29 00:19:21,42.8944,133.0778,52.38,37,100,3.18
391,Gari,RU,2022-04-29 00:19:21,59.4307,62.3497,31.71,88,96,10.38
392,Tonstad,NO,2022-04-29 00:19:22,58.6626,6.7169,39.56,86,31,6.29
393,Saravan,AM,2022-04-29 00:19:22,39.7196,45.6483,49.77,71,61,4.97
394,Kurchum,KZ,2022-04-29 00:19:23,48.5722,83.6542,47.62,44,0,5.95
395,Rio Pomba,BR,2022-04-29 00:19:23,-21.2747,-43.1792,68.74,78,3,2.64
396,Khorixas,NA,2022-04-29 00:19:24,-20.3667,14.9667,73.36,37,69,4.34
397,Villazon,BO,2022-04-29 00:19:24,-22.0866,-65.5942,50.94,59,61,11.1
398,Kamenka,RU,2022-04-29 00:19:24,51.3223,42.7678,42.93,65,92,6.11
399,Aldan,RU,2022-04-29 00:19:25,58.6031,125.3894,27.41,82,100,5.77
400,Port Augusta,AU,2022-04-29 00:19:25,-32.5,137.7667,70.79,52,99,5.3
401,Ustka,PL,2022-04-29 00:19:26,54.5805,16.8619,40.42,80,44,7.09
402,Touros,BR,2022-04-29 00:19:26,-5.1989,-35.4608,77.36,89,84,10.67
403,Manadhoo,MV,2022-04-29 00:19:26,5.7667,73.3833,84.78,70,73,4.45
404,Nazarovo,RU,2022-04-29 00:19:27,56.0064,90.3914,51.1,58,100,11.32
405,Port-Gentil,GA,2022-04-29 00:19:27,-0.7193,8.7815,80.65,79,93,6.82
406,Lebork,PL,2022-04-29 00:19:28,54.5392,17.7501,39.92,67,49,4.47
407,Honningsvag,NO,2022-04-29 00:19:28,70.9821,25.9704,26.35,80,100,11.5
408,Caetite,BR,2022-04-29 00:19:29,-14.0694,-42.475,66.13,61,4,4.29
409,Puqi,CN,2022-04-29 00:19:29,29.7167,113.8833,53.06,87,100,7.74
410,Isangel,VU,2022-04-29 00:19:30,-19.55,169.2667,74.23,91,100,20.27
411,Kiruna,SE,2022-04-29 00:19:30,67.8557,20.2251,18.52,73,40,6.91
412,Ahipara,NZ,2022-04-29 00:19:36,-35.1667,173.1667,67.32,60,4,8.21
413,Montepuez,MZ,2022-04-29 00:19:36,-13.1256,38.9997,63.01,86,13,9.15
414,Maragogi,BR,2022-04-29 00:19:37,-9.0122,-35.2225,77.77,82,99,10.45
415,Loa Janan,ID,2022-04-29 00:19:37,-0.583,117.095,76.69,94,81,2.75
416,Taybad,IR,2022-04-29 00:19:38,34.74,60.7756,70.3,40,5,7.61
417,Wuwei,CN,2022-04-29 00:19:38,37.9281,102.6414,48.31,67,100,11.41
418,Saint Anthony,US,2022-04-29 00:19:39,45.0205,-93.218,51.69,62,100,16.11
419,Verkhnevilyuysk,RU,2022-04-29 00:19:39,63.4453,120.3167,33.93,82,22,3.65
420,Atar,MR,2022-04-29 00:16:29,20.5169,-13.0499,77.49,15,5,6.64
421,Hammerfest,NO,2022-04-29 00:19:40,70.6634,23.6821,27.05,80,40,9.22
422,Kinkala,CG,2022-04-29 00:19:40,-4.3614,14.7644,71.11,95,95,0.51
423,Haimen,CN,2022-04-29 00:19:40,23.1935,116.6142,80.49,77,88,3.29
424,Chandbali,IN,2022-04-29 00:19:41,20.7833,86.7667,77.95,89,50,6.6
425,Cayenne,GF,2022-04-29 00:18:45,4.9333,-52.3333,82.09,1,75,4.61
426,Nara,JP,2022-04-29 00:19:01,34.6851,135.8049,67.37,58,100,7.9
427,Nemuro,JP,2022-04-29 00:19:42,43.3236,145.575,43.3,58,100,7.27
428,Gazojak,TM,2022-04-29 00:19:42,41.1875,61.4036,69.39,47,57,7.63
429,Puerto Del Rosario,ES,2022-04-29 00:19:43,28.5004,-13.8627,64.15,68,0,13.8
430,Chingirlau,KZ,2022-04-29 00:19:43,51.095,54.0814,52.92,83,48,11.32
431,Traverse City,US,2022-04-29 00:19:44,44.7631,-85.6206,50.11,44,0,4.61
432,Nazca,PE,2022-04-29 00:19:44,-14.8333,-74.95,71.47,61,95,3.65
433,Cap-Aux-Meules,CA,2022-04-29 00:18:12,47.3821,-61.8597,35.65,100,100,16.11
434,Kununurra,AU,2022-04-29 00:19:45,-15.7667,128.7333,85.98,70,87,2.3
435,Starosubkhangulovo,RU,2022-04-29 00:19:45,53.1031,57.4423,47.62,90,81,4.43
436,San Felipe,VE,2022-04-29 00:19:45,10.3399,-68.7425,73.06,98,100,3.51
437,Kabo,CF,2022-04-29 00:19:46,7.6994,18.629,74.17,84,72,1.97
438,Beringovskiy,RU,2022-04-29 00:19:47,63.05,179.3167,24.1,89,96,14.45
439,Shellbrook,CA,2022-04-29 00:19:47,53.2168,-106.4011,52.83,63,74,6.55
440,Bengkulu,ID,2022-04-29 00:19:48,-3.8004,102.2655,77.67,83,97,3.04
441,Solnechnyy,RU,2022-04-29 00:19:48,50.7214,136.6319,38.32,68,24,2.33
442,Chiang Khong,TH,2022-04-29 00:19:48,20.2613,100.4046,79.86,54,50,0.51
443,Amapa,BR,2022-04-29 00:19:49,1.0,-52.0,72.95,99,100,2.95
444,Sao Gabriel Da Cachoeira,BR,2022-04-29 00:19:49,-0.1303,-67.0892,74.68,97,100,1.41
445,Gigmoto,PH,2022-04-29 00:19:50,13.7796,124.39,82.74,79,68,9.8
446,Donghai,CN,2022-04-29 00:19:50,22.9459,115.642,81.95,78,30,1.03
447,Dharchula,IN,2022-04-29 00:19:51,29.85,80.5333,65.37,37,3,7.94
448,Faya,SA,2022-04-29 00:19:52,18.3851,42.4509,59.11,56,0,3.71
449,Kemijarvi,FI,2022-04-29 00:19:52,66.7131,27.4306,24.4,75,90,6.98
450,Pondicherry,IN,2022-04-29 00:19:53,11.93,79.83,82.44,82,41,10.47
451,Aksum,ET,2022-04-29 00:19:53,14.1245,38.7244,64.47,16,1,1.41
452,Bangkalan,ID,2022-04-29 00:19:53,-7.0455,112.7351,78.75,84,94,4.36
453,Soyo,AO,2022-04-29 00:19:54,-6.1349,12.3689,76.57,93,100,6.64
454,Warrnambool,AU,2022-04-29 00:19:54,-38.3833,142.4833,66.81,71,85,16.89
455,Napier,NZ,2022-04-29 00:19:55,-39.4833,176.9167,56.57,67,98,2.37
456,Nalut,LY,2022-04-29 00:20:00,30.3333,10.85,65.8,32,13,16.31
457,Kieta,PG,2022-04-29 00:20:01,-6.2167,155.6333,86.34,59,90,4.43
458,Ferrol,ES,2022-04-29 00:20:01,43.4832,-8.2369,57.27,84,26,4.9
459,Komatipoort,ZA,2022-04-29 00:20:02,-25.4332,31.9548,57.06,93,0,2.64
460,Roald,NO,2022-04-29 00:20:03,62.5833,6.1333,45.75,81,100,6.91
461,Port Hawkesbury,CA,2022-04-29 00:20:04,45.6169,-61.3485,41.97,98,100,12.66
462,Cockburn Town,TC,2022-04-29 00:20:04,21.4612,-71.1419,75.45,58,35,12.55
463,Kudahuvadhoo,MV,2022-04-29 00:20:05,2.6708,72.8944,84.52,71,76,8.97
464,Ahvaz,IR,2022-04-29 00:18:25,31.3203,48.6693,80.55,41,75,6.91
465,Coquimbo,CL,2022-04-29 00:20:05,-29.9533,-71.3436,60.53,77,0,3.44
466,Katherine,AU,2022-04-29 00:20:06,-14.4667,132.2667,88.12,58,0,10.36
467,Sijunjung,ID,2022-04-29 00:20:06,-0.6876,100.9537,72.97,93,98,1.72
468,Fairbanks,US,2022-04-29 00:18:57,64.8378,-147.7164,52.83,38,75,4.61
469,Kattivakkam,IN,2022-04-29 00:20:07,13.2167,80.3167,84.29,91,14,10.58
470,Nantucket,US,2022-04-29 00:20:08,41.2835,-70.0995,50.11,47,20,14.97
471,Sao Joao Da Barra,BR,2022-04-29 00:20:08,-21.6403,-41.0511,76.48,87,15,12.41
472,Port Maria,JM,2022-04-29 00:20:08,18.3685,-76.8895,80.56,88,13,6.55
473,Kaseda,JP,2022-04-29 00:20:09,31.4167,130.3167,72.59,92,100,23.69
474,Totness,SR,2022-04-29 00:20:09,5.8833,-56.3167,78.66,87,82,12.17
475,Gorom-Gorom,BF,2022-04-29 00:20:10,14.4439,-0.2361,88.09,14,80,7.83
476,Corleone,IT,2022-04-29 00:20:10,37.8134,13.3017,56.89,68,100,1.59
477,Kyela,TZ,2022-04-29 00:20:11,-9.5833,33.85,70.09,90,87,3.87
478,Qasigiannguit,GL,2022-04-29 00:20:11,68.8193,-51.1922,26.85,95,100,4.45
479,Zhezkazgan,KZ,2022-04-29 00:20:12,47.8043,67.7144,54.28,37,92,10.22
480,Bukene,TZ,2022-04-29 00:20:12,-4.2333,32.8833,62.44,95,50,5.03
481,Meadow Lake,US,2022-04-29 00:20:13,34.8014,-106.5436,81.61,9,0,12.48
482,Waipawa,NZ,2022-04-29 00:20:13,-41.4122,175.5153,57.02,57,48,6.42
483,Kokkola,FI,2022-04-29 00:20:14,63.8385,23.1307,29.93,94,0,2.3
484,Seoul,KR,2022-04-29 00:15:41,37.5683,126.9778,53.17,82,100,6.91
485,Leningradskiy,RU,2022-04-29 00:20:14,69.3833,178.4167,23.9,89,100,2.04
486,Albury,AU,2022-04-29 00:20:15,-36.0833,146.9167,68.05,94,100,5.75
487,Nata,PA,2022-04-29 00:20:15,8.3333,-80.5167,78.04,86,100,8.3
488,Phuthaditjhaba,ZA,2022-04-29 00:20:16,-28.5242,28.8158,46.56,63,0,4.94
489,Strezhevoy,RU,2022-04-29 00:20:17,60.7333,77.5889,49.28,96,97,10.25
490,Amalapuram,IN,2022-04-29 00:20:17,16.5833,82.0167,77.81,96,18,3.49
491,Goderich,CA,2022-04-29 00:20:18,43.7501,-81.7165,37.9,64,1,10.36
492,Broome,US,2022-04-29 00:20:18,42.2506,-75.833,42.46,33,0,10.36
493,Pisco,PE,2022-04-29 00:16:16,-13.7,-76.2167,66.25,77,0,9.22
494,Cooma,AU,2022-04-29 00:20:19,-36.2333,149.1333,64.17,77,4,8.05
495,Esqueda,MX,2022-04-29 00:20:19,30.7167,-109.5833,78.01,11,0,25.75
496,Ust-Kulom,RU,2022-04-29 00:20:20,61.6864,53.6902,20.5,92,55,3.15
497,Husavik,IS,2022-04-29 00:20:20,66.0449,-17.3389,42.28,67,15,5.01
498,Gariaband,IN,2022-04-29 00:20:21,20.635,82.0614,77.14,21,3,4.59
499,Lahaina,US,2022-04-29 00:18:59,20.8783,-156.6825,87.8,78,30,8.61
500,Orlik,RU,2022-04-29 00:20:21,52.5178,99.825,31.14,73,84,2.75
501,Necochea,AR,2022-04-29 00:20:22,-38.5473,-58.7368,51.08,54,91,14.34
502,Si Sa Ket,TH,2022-04-29 00:20:22,14.8333,104.3333,86.0,77,100,4.23
503,Dunedin,NZ,2022-04-29 00:20:23,-45.8742,170.5036,57.79,65,0,1.99
504,Itarema,BR,2022-04-29 00:20:23,-2.9248,-39.9167,76.69,89,63,8.59
505,Calabozo,VE,2022-04-29 00:20:29,8.9242,-67.4293,85.93,54,81,4.23
506,Lethem,GY,2022-04-29 00:20:29,3.3803,-59.7968,80.13,75,97,7.43
507,Zlobin,HR,2022-04-29 00:20:30,45.2924,14.6541,52.9,45,0,8.05
508,Pitalito,CO,2022-04-29 00:20:24,1.8497,-76.0479,64.9,98,100,1.86
509,Dudinka,RU,2022-04-29 00:20:30,69.4058,86.1778,16.63,95,100,5.86
510,Sao Filipe,CV,2022-04-29 00:20:31,14.8961,-24.4956,71.46,73,4,7.58
511,Poya,NC,2022-04-29 00:20:31,-21.35,165.15,73.78,83,100,7.99
512,Ketchikan,US,2022-04-29 00:20:32,55.3422,-131.6461,54.07,54,40,11.5
513,Hare Bay,CA,2022-04-29 00:20:32,48.8499,-54.0148,38.55,85,100,6.69
514,Homer,US,2022-04-29 00:20:33,59.6425,-151.5483,48.79,54,0,15.99
515,Khani,GE,2022-04-29 00:20:34,41.9563,42.9566,42.37,75,100,4.74
516,Tukrah,LY,2022-04-29 00:20:34,32.5341,20.5791,68.77,41,49,15.39
517,Peruibe,BR,2022-04-29 00:20:35,-24.32,-46.9983,76.05,74,82,4.47
518,Wanning,CN,2022-04-29 00:20:35,18.8003,110.3967,81.81,86,99,3.78
519,Klaksvik,FO,2022-04-29 00:20:36,62.2266,-6.589,41.92,80,9,2.48
520,Makakilo City,US,2022-04-29 00:16:35,21.3469,-158.0858,82.72,52,75,14.97
521,Tank,PK,2022-04-29 00:20:37,32.2217,70.3793,86.7,19,89,7.47
522,San Quintin,MX,2022-04-29 00:20:37,30.4833,-115.95,60.94,64,5,22.19
523,Panaba,MX,2022-04-29 00:20:37,21.2833,-88.2667,79.14,67,69,11.95
524,Ixtapa,MX,2022-04-29 00:20:38,20.7,-105.2,78.03,78,0,12.66
525,Sabha,LY,2022-04-29 00:20:38,27.0377,14.4283,73.22,25,0,12.84
526,Axim,GH,2022-04-29 00:20:39,4.8699,-2.2405,77.54,83,100,6.06
527,Syracuse,IT,2022-04-29 00:20:39,37.0881,15.2792,58.59,71,100,8.12
528,Sakaraha,MG,2022-04-29 00:20:40,-22.9,44.5333,60.22,86,0,3.67
529,Bitung,ID,2022-04-29 00:20:40,1.4451,125.1824,85.05,82,91,0.78
530,Olinda,BR,2022-04-29 00:18:56,-8.0089,-34.8553,82.13,69,75,9.22
531,Vila Velha,BR,2022-04-29 00:16:01,-20.3297,-40.2925,76.95,92,20,2.3
532,Portland,US,2022-04-29 00:15:44,45.5234,-122.6762,55.99,78,100,4.61
533,Abu Zabad,SD,2022-04-29 00:20:41,12.35,29.25,83.32,11,55,6.11
534,Rawson,AR,2022-04-29 00:19:39,-43.3002,-65.1023,46.96,34,54,9.66
535,Brae,GB,2022-04-29 00:20:42,60.3964,-1.353,44.8,82,92,2.82
536,Kysyl-Syr,RU,2022-04-29 00:20:43,63.8986,122.7617,31.8,84,70,2.98
537,Palestine,PS,2022-04-29 00:17:09,31.9216,35.2033,60.94,49,0,1.1
538,Torbay,CA,2022-04-29 00:20:44,47.6666,-52.7314,36.88,96,100,8.05
539,Limpapa,PH,2022-04-29 00:20:44,7.1197,121.9106,83.53,81,99,5.55
540,Lata,PT,2022-04-29 00:20:45,40.1629,-8.3327,56.07,87,22,3.24
541,Daru,PG,2022-04-29 00:20:45,-9.0763,143.2092,83.7,76,95,10.96
542,Imeni Babushkina,RU,2022-04-29 00:20:46,59.7573,43.1285,21.24,82,17,4.97
543,Clyde River,CA,2022-04-29 00:20:46,70.4692,-68.5914,3.43,85,100,6.91
544,Ormara,PK,2022-04-29 00:20:46,25.2088,64.6357,83.48,77,0,15.97
545,Inirida,CO,2022-04-29 00:20:47,3.8653,-67.9239,75.74,94,84,0.63
546,Tarauaca,BR,2022-04-29 00:16:52,-8.1614,-70.7656,75.56,92,92,1.7
547,Prince Rupert,CA,2022-04-29 00:20:48,54.3161,-130.3201,50.09,71,0,16.11
548,Richards Bay,ZA,2022-04-29 00:20:48,-28.783,32.0377,62.78,88,0,9.64
549,Mokhotlong,LS,2022-04-29 00:20:49,-29.2894,29.0675,39.7,72,0,0.83
550,Muli,MV,2022-04-29 00:20:54,2.9167,73.5667,84.49,73,77,7.54
551,Chauk,MM,2022-04-29 00:20:54,20.8833,94.8167,86.49,56,33,7.23
552,Kharan,PK,2022-04-29 00:20:55,28.5833,65.4167,83.1,19,19,0.43
553,Shakawe,BW,2022-04-29 00:20:55,-18.3667,21.85,61.47,48,0,7.29
554,Vilhena,BR,2022-04-29 00:20:56,-12.7406,-60.1458,71.76,73,32,2.89
555,Turukhansk,RU,2022-04-29 00:20:56,65.8167,87.9833,33.51,98,100,7.67
556,Taoudenni,ML,2022-04-29 00:20:57,22.6783,-3.9836,84.06,11,0,7.0
557,Walvis Bay,NA,2022-04-29 00:20:57,-22.9575,14.5053,67.15,52,1,4.61
558,Uvinza,TZ,2022-04-29 00:20:58,-5.1036,30.3911,64.06,97,23,3.11
559,Kahului,US,2022-04-29 00:18:30,20.8947,-156.47,87.82,59,20,17.27
560,Raton,US,2022-04-29 00:20:58,36.9034,-104.4391,75.06,14,0,21.85
561,Brigantine,US,2022-04-29 00:20:59,39.4101,-74.3646,54.01,26,0,16.11
562,Ancud,CL,2022-04-29 00:20:59,-41.8697,-73.8203,44.71,82,54,3.36
563,Souillac,MU,2022-04-29 00:21:00,-20.5167,57.5167,71.98,94,40,3.44
564,Dzaoudzi,YT,2022-04-29 00:21:00,-12.7887,45.2699,82.29,74,20,18.41
565,Satun,TH,2022-04-29 00:21:01,6.8333,100.0,78.8,91,25,1.32
566,Sibolga,ID,2022-04-29 00:21:01,1.7427,98.7792,77.0,89,96,3.42
567,Byron Bay,AU,2022-04-29 00:19:50,-28.65,153.6167,75.09,83,81,4.07
568,Porto Belo,BR,2022-04-29 00:21:02,-27.1578,-48.5531,73.8,94,100,13.2
569,Moyale,KE,2022-04-29 00:21:02,3.5167,39.0584,64.2,91,79,2.98
570,Fare,PF,2022-04-29 00:19:45,-16.7,-151.0167,81.66,71,0,22.17
571,Balotra,IN,2022-04-29 00:21:03,25.8333,72.2333,80.33,45,0,8.57
572,Bucerias,MX,2022-04-29 00:18:04,20.75,-105.3333,78.78,78,0,12.66
573,Vestmannaeyjar,IS,2022-04-29 00:21:03,63.4427,-20.2734,46.13,83,54,4.14
574,Marihatag,PH,2022-04-29 00:21:04,8.7936,126.2969,78.13,87,100,4.38
575,Henties Bay,NA,2022-04-29 00:21:04,-22.116,14.2845,63.54,68,5,7.92
576,Paamiut,GL,2022-04-29 00:21:05,61.994,-49.6678,35.13,96,100,9.75
577,Rurrenabaque,BO,2022-04-29 00:21:06,-14.4413,-67.5278,78.15,83,100,2.13
578,Teahupoo,PF,2022-04-29 00:21:06,-17.8333,-149.2667,78.76,74,17,21.59
579,Labuhan,ID,2022-04-29 00:21:06,-6.8844,112.2051,80.35,85,70,4.38
580,High Level,CA,2022-04-29 00:21:07,58.5169,-117.136,44.71,53,75,24.16
581,Sur,OM,2022-04-29 00:16:38,22.5667,59.5289,87.26,43,80,7.63
582,Shelburne,CA,2022-04-29 00:21:08,44.0787,-80.2041,36.9,49,0,6.38
583,Hawera,NZ,2022-04-29 00:21:08,-39.5917,174.2833,60.44,60,0,4.56
584,Mtwara,TZ,2022-04-29 00:21:09,-10.2667,40.1833,72.95,86,89,13.71
585,Mocuba,MZ,2022-04-29 00:21:09,-16.8392,36.9856,63.32,99,17,4.25
586,Gat,IL,2022-04-29 00:21:10,31.61,34.7642,69.4,57,0,1.14
587,Whitehorse,CA,2022-04-29 00:21:10,60.7161,-135.0538,47.17,39,75,9.22
588,Shu,KZ,2022-04-29 00:21:11,43.5983,73.7614,52.63,39,76,1.14
589,Nena,PH,2022-04-29 00:21:11,11.7658,125.4178,82.4,79,98,8.46
